9.72476e-05 0 -0 0 0
0.0001 0 -0 0 0
0.00010283 0 -0 0 0
0.000105741 0 -0 0 0
0.000108734 0 -0 0 0
0.000111811 0 -0 0 0
0.000114976 0 -0 0 0
0.00011823 0 -0 0 0
0.000121576 0 -0 0 0
0.000125017 0 -0 0 0
0.000128556 0 -0 0 0
0.000132194 0 -0 0 0
0.000135936 0 -0 0 0
0.000139783 0 -0 0 0
0.000143739 0 -0 0 0
0.000147808 0 -0 0 0
0.000151991 0 -0 0 0
0.000156293 0 -0 0 0
0.000160717 0 -0 0 0
0.000165265 0 -0 0 0
0.000169943 0 -0 0 0
0.000174753 0 -0 0 0
0.000179699 0 -0 0 0
0.000184785 0 -0 0 0
0.000190015 0 -0 0 0
0.000195393 0 -0 0 0
0.000200923 0 -0 0 0
0.00020661 0 -0 0 0
0.000212458 0 -0 0 0
0.000218471 0 -0 0 0
0.000224655 0 -0 0 0
0.000231013 0 -0 0 0
0.000237551 0 -0 0 0
0.000244275 0 -0 0 0
0.000251189 0 -0 0 0
0.000258298 0 -0 0 0
0.000265609 0 -0 0 0
0.000273126 0 -0 0 0
0.000280857 0 -0 0 0
0.000288806 0 -0 0 0
0.00029698 0 -0 0 0
0.000305386 0 -0 0 0
0.000314029 0 -0 0 0
0.000322917 0 -0 0 0
0.000332057 0 -0 0 0
0.000341455 0 -0 0 0
0.000351119 0 -0 0 0
0.000361057 0 -0 0 0
0.000371276 0 -0 0 0
0.000381784 0 -0 0 0
0.00039259 0 -0 0 0
0.000403702 0 -0 0 0
0.000415128 0 -0 0 0
0.000426877 0 -0 0 0
0.000438959 0 -0 0 0
0.000451383 0 -0 0 0
0.000464159 0 -0 0 0
0.000477296 0 -0 0 0
0.000490805 0 -0 0 0
0.000504697 0 -0 0 0
0.000518981 0 -0 0 0
0.00053367 0 -0 0 0
0.000548775 0 -0 0 0
0.000564307 0 -0 0 0
0.000580278 0 -0 0 0
0.000596702 0 -0 0 0
0.000613591 0 -0 0 0
0.000630957 0 -0 0 0
0.000648815 0 -0 0 0
0.000667179 0 -0 0 0
0.000686062 0 -0 0 0
0.00070548 0 -0 0 0
0.000725448 0 -0 0 0
0.00074598 0 -0 0 0
0.000767094 0 -0 0 0
0.000788805 0 -0 0 0
0.000811131 0 -0 0 0
0.000834088 0 -0 0 0
0.000857696 0 -0 0 0
0.000881971 0 -0 0 0
0.000906934 0 -0 0 0
0.000932603 0 -0 0 0
0.000958999 0 -0 0 0
0.000986142 0 -0 0 0
0.00101405 0 -0 0 0
0.00104275 0 -0 0 0
0.00107227 0 -0 0 0
0.00110262 0 -0 0 0
0.00113382 0 -0 0 0
0.00116591 0 -0 0 0
0.00119891 0 -0 0 0
0.00123285 0 -0 0 0
0.00126774 0 -0 0 0
0.00130362 0 -0 0 0
0.00134052 0 -0 0 0
0.00137846 0 -0 0 0
0.00141747 0 -0 0 0
0.00145759 0 -0 0 0
0.00149885 0 -0 0 0
0.00154127 0 -0 0 0
0.00158489 0 -0 0 0
0.00162975 0 -0 0 0
0.00167588 0 -0 0 0
0.00172331 0 -0 0 0
0.00177209 0 -0 0 0
0.00182224 0 -0 0 0
0.00187382 0 -0 0 0
0.00192685 0 -0 0 0
0.00198139 0 -0 0 0
0.00203747 0 -0 0 0
0.00209514 0 -0 0 0
0.00215443 0 -0 0 0
0.00221541 0 -0 0 0
0.00227812 0 -0 0 0
0.00234259 0 -0 0 0
0.0024089 0 -0 0 0
0.00247708 0 -0 0 0
0.00254719 0 -0 0 0
0.00261928 0 -0 0 0
0.00269341 0 -0 0 0
0.00276965 0 -0 0 0
0.00284804 0 -0 0 0
0.00292864 0 -0 0 0
0.00301153 0 -0 0 0
0.00309677 0 -0 0 0
0.00318442 0 -0 0 0
0.00327455 0 -0 0 0
0.00336723 0 -0 0 0
0.00346253 0 -0 0 0
0.00356053 0 -0 0 0
0.00366131 0 -0 0 0
0.00376494 0 -0 0 0
0.0038715 0 -0 0 0
0.00398107 0 -0 0 0
0.00409375 0 -0 0 0
0.00420962 0 -0 0 0
0.00432876 0 -0 0 0
0.00445128 0 -0 0 0
0.00457727 0 -0 0 0
0.00470682 0 -0 0 0
0.00484003 0 -0 0 0
0.00497702 0 -0 0 0
0.00511789 0 -0 0 0
0.00526274 0 -0 0 0
0.0054117 0 -0 0 0
0.00556486 0 -0 0 0
0.00572237 0 -0 0 0
0.00588433 0 -0 0 0
0.00605088 0 -0 0 0
0.00622213 0 -0 0 0
0.00639824 0 -0 0 0
0.00657933 0 -0 0 0
0.00676555 0 -0 0 0
0.00695704 0 -0 0 0
0.00715394 0 -0 0 0
0.00735642 0 -0 0 0
0.00756463 0 -0 0 0
0.00777874 0 -0 0 0
0.0079989 0 -0 0 0
0.0082253 0 -0 0 0
0.0084581 0 -0 0 0
0.00869749 0 -0 0 0
0.00894366 0 -0 0 0
0.00919679 0 -0 0 0
0.00945709 0 -0 0 0
0.00972476 0 -0 0 0
0.01 0 -0 0 0
0.010283 0 -0 0 0
0.0105741 0 -0 0 0
0.0108734 0 -0 0 0
0.0111811 0 -0 0 0
0.0114976 0 -0 0 0
0.011823 0 -0 0 0
0.0121576 0 -0 0 0
0.0125017 0 -0 0 0
0.0128556 0 -0 0 0
0.0132194 0 -0 0 0
0.0135936 0 -0 0 0
0.0139783 0 -0 0 0
0.0143739 0 -0 0 0
0.0147808 0 -0 0 0
0.0151991 0 -0 0 0
0.0156293 0 -0 0 0
0.0160717 0 -0 0 0
0.0165265 0 -0 0 0
0.0169943 0 -0 0 0
0.0174753 0 -0 0 0
0.0179699 0 -0 0 0
0.0184785 0 -0 0 0
0.0190015 0 -0 0 0
0.0195393 0 -0 0 0
0.0200923 0 -0 0 0
0.020661 0 -0 0 0
0.0212458 0 -0 0 0
0.0218471 0 -0 0 0
0.0224655 0 -0 0 0
0.0231013 0 -0 0 0
0.0237551 0 -0 0 0
0.0244275 0 -0 0 0
0.0251189 0 -0 0 0
0.0258298 0 -0 0 0
0.0265609 0 -0 0 0
0.0273126 0 -0 0 0
0.0280857 0 -0 0 0
0.0288806 0 -0 0 0
0.029698 0 -0 0 0
0.0305386 0 -0 0 0
0.0314029 0 -0 0 0
0.0322917 0 -0 0 0
0.0332057 0 -0 0 0
0.0341455 0 -0 0 0
0.0351119 0 -0 0 0
0.0361057 0 -0 0 0
0.0371276 0 -0 0 0
0.0381784 0 -0 0 0
0.039259 0 -0 0 0
0.0403702 0 -0 0 0
0.0415128 0 -0 0 0
0.0426877 0 -0 0 0
0.0438959 0 -0 0 0
0.0451383 0 -0 0 0
0.0464159 0 -0 0 0
0.0477296 0 -0 0 0
0.0490805 0 -0 0 0
0.0504697 0 -0 0 0
0.0518981 0 -0 0 0
0.053367 0 -0 0 0
0.0548775 0 -0 0 0
0.0564307 0 -0 0 0
0.0580278 0 -0 0 0
0.0596702 0 -0 0 0
0.0613591 0 -0 0 0
0.0630957 0 -0 0 0
0.0648815 0 -0 0 0
0.0667179 0 -0 0 0
0.0686062 0 -0 0 0
0.070548 0 -0 0 0
0.0725448 0 -0 0 0
0.074598 0 -0 0 0
0.0767094 0 -0 0 0
0.0788805 0 -0 0 0
0.0811131 0 -0 0 0
0.0834088 0 -0 0 0
0.0857696 0 -0 0 0
0.0881971 0 -0 0 0
0.0906934 0 -0 0 0
0.0932603 0 -0 0 0
0.0958999 0 -0 0 0
0.0986142 0 -0 0 0
0.101405 0 -0 0 0
0.104275 0 -0 0 0
0.107227 0 -0 0 0
0.110262 0 -0 0 0
0.113382 0 -0 0 0
0.116591 0 -0 0 0
0.119891 0 -0 0 0
0.123285 0 -0 0 0
0.126774 0 -0 0 0
0.130362 0 -0 0 0
0.134052 0 -0 0 0
0.137846 0 -0 0 0
0.141747 0 -0 0 0
0.145759 0 -0 0 0
0.149885 0 -0 0 0
0.154127 0 -0 0 0
0.158489 0 -0 0 0
0.162975 0 -0 0 0
0.167588 0 -0 0 0
0.172331 0 -0 0 0
0.177209 0 -0 0 0
0.182224 0 -0 0 0
0.187382 0 -0 0 0
0.192685 0 -0 0 0
0.198139 4.15426 -2.58695 0.000215157 0.000215157
0.203747 4.14876 -2.55037 0.000221198 0.000221198
0.209514 4.14093 -2.51105 0.000226007 0.000226007
0.215443 4.13048 -2.4689 0.000229614 0.000229614
0.221541 4.11711 -2.4238 0.000232051 0.000232051
0.227812 4.10049 -2.37567 0.000233354 0.000233354
0.234259 4.08028 -2.32444 0.000233559 0.000233559
0.24089 4.05615 -2.27005 0.000232709 0.000232709
0.247708 4.02774 -2.21244 0.000230847 0.000230847
0.254719 3.99468 -2.15161 0.000228021 0.000228021
0.261928 3.95663 -2.08753 0.000224283 0.000224283
0.269341 3.91321 -2.02024 0.000219686 0.000219686
0.276965 3.86408 -1.94979 0.000214288 0.000214288
0.284804 3.80889 -1.87627 0.000208149 0.000208149
0.292864 3.74733 -1.79978 0.00020133 0.00020133
0.301153 3.67908 -1.7205 0.000193894 0.000193894
0.309677 3.60386 -1.63861 0.000185898 0.000185898
0.318442 3.51202 -1.5793 0.000182681 0.000182681
0.321833 3.48097 -1.54797 0.00017943 0.00017943
0.325224 3.44927 -1.51669 0.00017615 0.00017615
0.328614 3.41692 -1.48548 0.000172847 0.000172847
0.332005 3.38396 -1.45436 0.000169525 0.000169525
0.335396 3.35039 -1.42335 0.000166189 0.000166189
0.338787 3.31623 -1.39246 0.000162843 0.000162843
0.342178 3.28151 -1.3617 0.000159492 0.000159492
0.345569 3.24624 -1.3311 0.00015614 0.00015614
0.348959 3.21045 -1.30067 0.000152789 0.000152789
0.35235 3.17415 -1.27043 0.000149445 0.000149445
0.355741 3.13736 -1.24039 0.00014611 0.00014611
0.359132 3.10012 -1.21056 0.000142787 0.000142787
0.362523 3.06243 -1.18097 0.00013948 0.00013948
0.365914 3.02432 -1.15162 0.000136192 0.000136192
0.369305 2.98581 -1.12252 0.000132924 0.000132924
0.372695 2.94693 -1.09371 0.00012968 0.00012968
0.376086 2.9077 -1.06517 0.000126463 0.000126463
0.379477 2.86813 -1.03694 0.000123273 0.000123273
0.382868 2.82825 -1.00901 0.000120115 0.000120115
0.386259 2.78809 -0.981403 0.000116988 0.000116988
0.38965 2.74766 -0.954129 0.000113896 0.000113896
0.39304 2.70699 -0.927197 0.000110841 0.000110841
0.396431 2.6661 -0.900618 0.000107823 0.000107823
0.399822 2.62502 -0.874401 0.000104844 0.000104844
0.403213 2.58376 -0.848556 0.000101905 0.000101905
0.406604 2.54235 -0.82309 9.90086e-05 9.90086e-05
0.409995 2.50081 -0.798013 9.61549e-05 9.61549e-05
0.413385 2.45917 -0.773331 9.33453e-05 9.33453e-05
0.416776 2.41744 -0.749052 9.05807e-05 9.05807e-05
0.420167 2.37564 -0.725182 8.78619e-05 8.78619e-05
0.423558 2.33381 -0.701728 8.51898e-05 8.51898e-05
0.426949 2.29196 -0.678694 8.25649e-05 8.25649e-05
0.43034 2.2501 -0.656087 7.99879e-05 7.99879e-05
0.43373 2.20828 -0.633911 7.74593e-05 7.74593e-05
0.437121 2.16649 -0.612169 7.49796e-05 7.49796e-05
0.440512 2.12477 -0.590866 7.25491e-05 7.25491e-05
0.443903 2.08314 -0.570004 7.0168e-05 7.0168e-05
0.447294 2.04161 -0.549586 6.78367e-05 6.78367e-05
0.450685 2.00021 -0.529614 6.55553e-05 6.55553e-05
0.454075 1.95895 -0.51009 6.33238e-05 6.33238e-05
0.457466 1.91785 -0.491015 6.11423e-05 6.11423e-05
0.460857 1.87694 -0.472389 5.90108e-05 5.90108e-05
0.464248 1.83623 -0.454212 5.69291e-05 5.69291e-05
0.467639 1.79574 -0.436486 5.48972e-05 5.48972e-05
0.47103 1.75549 -0.419208 5.29148e-05 5.29148e-05
0.47442 1.71549 -0.402377 5.09817e-05 5.09817e-05
0.477811 1.67576 -0.385993 4.90977e-05 4.90977e-05
0.481202 1.63633 -0.370053 4.72623e-05 4.72623e-05
0.484593 1.59719 -0.354554 4.54753e-05 4.54753e-05
0.487984 1.55838 -0.339494 4.37362e-05 4.37362e-05
0.491375 1.51991 -0.32487 4.20447e-05 4.20447e-05
0.494765 1.48178 -0.310679 4.04001e-05 4.04001e-05
0.498156 1.44402 -0.296915 3.8802e-05 3.8802e-05
0.501547 1.40664 -0.283576 3.72499e-05 3.72499e-05
0.504938 1.36966 -0.270657 3.57432e-05 3.57432e-05
0.508329 1.33308 -0.258152 3.42813e-05 3.42813e-05
0.51172 1.29692 -0.246057 3.28636e-05 3.28636e-05
0.51511 1.26119 -0.234366 3.14894e-05 3.14894e-05
0.518501 1.2259 -0.223073 3.0158e-05 3.0158e-05
0.521892 1.19107 -0.212173 2.88689e-05 2.88689e-05
0.525283 1.1567 -0.201658 2.76212e-05 2.76212e-05
0.528674 1.12281 -0.191524 2.64144e-05 2.64144e-05
0.532065 1.08941 -0.181762 2.52475e-05 2.52475e-05
0.535455 1.0565 -0.172367 2.412e-05 2.412e-05
0.538846 1.02409 -0.16333 2.3031e-05 2.3031e-05
0.542237 0.992191 -0.154646 2.19797e-05 2.19797e-05
0.545628 0.960814 -0.146306 2.09654e-05 2.09654e-05
0.549019 0.929964 -0.138302 1.99874e-05 1.99874e-05
0.55241 0.899647 -0.130628 1.90448e-05 1.90448e-05
0.5558 0.869869 -0.123276 1.81368e-05 1.81368e-05
0.559191 0.840637 -0.116237 1.72626e-05 1.72626e-05
0.562582 0.811955 -0.109504 1.64214e-05 1.64214e-05
0.565973 0.783829 -0.103069 1.56125e-05 1.56125e-05
0.569364 0.756261 -0.096923 1.4835e-05 1.4835e-05
0.572755 0.729257 -0.0910589 1.40881e-05 1.40881e-05
0.576146 0.702818 -0.0854684 1.3371e-05 1.3371e-05
0.579536 0.676949 -0.0801432 1.26829e-05 1.26829e-05
0.582927 0.65165 -0.0750754 1.20231e-05 1.20231e-05
0.586318 0.626924 -0.0702568 1.13907e-05 1.13907e-05
0.589709 0.602771 -0.0656793 1.07849e-05 1.07849e-05
0.5931 0.579193 -0.061335 1.0205e-05 1.0205e-05
0.596491 0.556189 -0.0572158 9.65026e-06 9.65026e-06
0.599881 0.533759 -0.0533139 9.11981e-06 9.11981e-06
0.603272 0.511902 -0.0496215 8.61295e-06 8.61295e-06
0.606663 0.490617 -0.0461308 8.12891e-06 8.12891e-06
0.610054 0.469902 -0.0428341 7.66698e-06 7.66698e-06
0.613445 0.449755 -0.0397239 7.2264e-06 7.2264e-06
0.616836 0.430173 -0.0367927 6.80648e-06 6.80648e-06
0.620226 0.411153 -0.0340334 6.4065e-06 6.4065e-06
0.623617 0.39269 -0.0314386 6.02576e-06 6.02576e-06
0.627008 0.374782 -0.0290013 5.66359e-06 5.66359e-06
0.630399 0.357424 -0.0267146 5.31931e-06 5.31931e-06
0.63379 0.34061 -0.0245717 4.99227e-06 4.99227e-06
0.637181 0.324336 -0.0225661 4.68181e-06 4.68181e-06
0.640571 0.308595 -0.0206912 4.3873e-06 4.3873e-06
0.643962 0.293382 -0.0189409 4.10813e-06 4.10813e-06
0.647353 0.27869 -0.0173088 3.84369e-06 3.84369e-06
