9.72476e-05 18.9143 19.8557 17.973 10.452 11.1176 9.7864 26.1481 0.941371 0.665611 0.388939 0.37901
0.0001 18.7905 19.7272 17.8538 10.3823 11.0443 9.72041 25.8967 0.936674 0.661929 0.385876 0.375839
0.00010283 18.6682 19.6002 17.7362 10.3135 10.9718 9.65526 25.6472 0.932001 0.65827 0.382836 0.372691
0.000105741 18.5499 19.4773 17.6226 10.247 10.9016 9.59234 25.3998 0.927353 0.654634 0.379818 0.369564
0.000108734 18.4258 19.3485 17.503 10.1771 10.8281 9.5261 25.1543 0.922729 0.651019 0.376823 0.366458
0.000111811 18.3023 19.2205 17.3842 10.1077 10.7551 9.46024 24.9107 0.918129 0.647427 0.37385 0.363375
0.000114976 18.1795 19.0931 17.266 10.0386 10.6825 9.39474 24.6692 0.913553 0.643856 0.3709 0.360312
0.00011823 18.0574 18.9664 17.1484 9.96992 10.6102 9.32962 24.4295 0.909001 0.640307 0.367972 0.357271
0.000121576 17.936 18.8405 17.0315 9.90164 10.5384 9.26486 24.1918 0.904473 0.636779 0.365066 0.35425
0.000125017 17.8153 18.7152 16.9153 9.83374 10.467 9.20047 23.956 0.899968 0.633274 0.362183 0.351251
0.000128556 17.6952 18.5907 16.7997 9.76622 10.396 9.13643 23.7221 0.895486 0.629789 0.359321 0.348272
0.000132194 17.5758 18.4668 16.6847 9.6991 10.3254 9.07277 23.4901 0.891028 0.626326 0.356482 0.345315
0.000135936 17.457 18.3436 16.5704 9.63234 10.2552 9.00946 23.26 0.886593 0.622884 0.353664 0.342377
0.000139783 17.3389 18.2211 16.4567 9.56597 10.1854 8.9465 23.0317 0.88218 0.619463 0.350867 0.33946
0.000143739 17.2215 18.0993 16.3437 9.49998 10.116 8.88392 22.8053 0.87779 0.616063 0.348093 0.336564
0.000147808 17.1047 17.9781 16.2313 9.43436 10.047 8.82167 22.5807 0.873423 0.612683 0.345339 0.333687
0.000151991 16.9885 17.8576 16.1195 9.36911 9.97844 8.75979 22.3579 0.869078 0.609324 0.342607 0.330831
0.000156293 16.8731 17.7378 16.0083 9.30424 9.91023 8.69826 22.1369 0.864755 0.605986 0.339896 0.327995
0.000160717 16.7582 17.6187 15.8978 9.23974 9.84241 8.63707 21.9177 0.860455 0.602668 0.337206 0.325179
0.000165265 16.644 17.5002 15.7878 9.1756 9.77497 8.57623 21.7004 0.856176 0.59937 0.334537 0.322382
0.000169943 16.5305 17.3824 15.6785 9.11185 9.70794 8.51575 21.4847 0.851919 0.596092 0.331889 0.319605
0.000174753 16.4175 17.2652 15.5699 9.04845 9.64128 8.45561 21.2709 0.847684 0.592834 0.329262 0.316847
0.000179699 16.3052 17.1487 15.4618 8.98541 9.575 8.39581 21.0588 0.84347 0.589596 0.326655 0.314109
0.000184785 16.1936 17.0329 15.3543 8.92274 9.50912 8.33636 20.8484 0.839277 0.586378 0.32407 0.311391
0.000190015 16.0825 16.9177 15.2474 8.86042 9.4436 8.27724 20.6398 0.835106 0.583179 0.321504 0.308691
0.000195393 15.9721 16.8031 15.1412 8.79847 9.37847 8.21847 20.4329 0.830955 0.58 0.318959 0.30601
0.000200923 15.8623 16.6892 15.0355 8.73687 9.31371 8.16003 20.2276 0.826825 0.57684 0.316434 0.303348
0.00020661 15.7532 16.5759 14.9305 8.67563 9.24933 8.10193 20.0241 0.822716 0.573699 0.313929 0.300705
0.000212458 15.6446 16.4632 14.826 8.61474 9.18532 8.04416 19.8222 0.818627 0.570578 0.311444 0.298081
0.000218471 15.5367 16.3512 14.7221 8.55421 9.12168 7.98673 19.622 0.814559 0.567475 0.308979 0.295476
0.000224655 15.4294 16.2399 14.6188 8.49402 9.05841 7.92963 19.4235 0.81051 0.564392 0.306534 0.292889
0.000231013 15.3226 16.1291 14.5161 8.43418 8.99551 7.87285 19.2266 0.806482 0.561326 0.304109 0.29032
0.000237551 15.2165 16.019 14.414 8.3747 8.93298 7.81642 19.0313 0.802474 0.55828 0.301703 0.28777
0.000244275 15.111 15.9095 14.3125 8.31555 8.8708 7.7603 18.8377 0.798485 0.555252 0.299317 0.285237
0.000251189 15.0061 15.8006 14.2115 8.25675 8.80899 7.70451 18.6456 0.794515 0.552243 0.29695 0.282723
0.000258298 14.9017 15.6923 14.1112 8.19829 8.74754 7.64904 18.4552 0.790565 0.549251 0.294603 0.280227
0.000265609 14.798 15.5846 14.0114 8.14018 8.68645 7.5939 18.2663 0.786635 0.546278 0.292274 0.277749
0.000273126 14.6948 15.4776 13.9121 8.08239 8.62572 7.53907 18.079 0.782723 0.543323 0.289965 0.275288
0.000280857 14.5923 15.3711 13.8135 8.02496 8.56534 7.48457 17.8933 0.77883 0.540386 0.287675 0.272845
0.000288806 14.4903 15.2653 13.7154 7.96785 8.50532 7.43039 17.7091 0.774956 0.537466 0.285404 0.270419
0.00029698 14.3889 15.16 13.6178 7.91108 8.44565 7.37652 17.5265 0.7711 0.534564 0.283152 0.268011
0.000305386 14.2881 15.0554 13.5209 7.85465 8.38633 7.32297 17.3454 0.767263 0.53168 0.280919 0.265621
0.000314029 14.1879 14.9513 13.4244 7.79854 8.32735 7.26973 17.1659 0.763443 0.528813 0.278703 0.263247
0.000322917 14.0882 14.8479 13.3286 7.74276 8.26873 7.2168 16.9878 0.759642 0.525963 0.276507 0.260891
0.000332057 13.9891 14.745 13.2333 7.68731 8.21045 7.16418 16.8112 0.755859 0.523131 0.274329 0.258551
0.000341455 13.8906 14.6427 13.1385 7.6322 8.15251 7.11188 16.6361 0.752093 0.520316 0.27217 0.256229
0.000351119 13.7927 14.541 13.0443 7.5774 8.09492 7.05988 16.4626 0.748345 0.517517 0.270028 0.253923
0.000361057 13.6953 14.4399 12.9507 7.52293 8.03766 7.00819 16.2904 0.744615 0.514736 0.267905 0.251634
0.000371276 13.5984 14.3393 12.8575 7.46878 7.98075 6.95681 16.1197 0.740901 0.511971 0.265801 0.249362
0.000381784 13.5022 14.2394 12.765 7.41495 7.92417 6.90572 15.9505 0.737205 0.509222 0.263713 0.247106
0.00039259 13.4064 14.14 12.6729 7.36144 7.86793 6.85494 15.7827 0.733525 0.50649 0.261644 0.244867
0.000403702 13.3113 14.0411 12.5814 7.30824 7.81201 6.80446 15.6164 0.729862 0.503775 0.259593 0.242643
0.000415128 13.2167 13.9429 12.4904 7.25536 7.75644 6.75429 15.4514 0.726216 0.501076 0.257559 0.240436
0.000426877 13.1226 13.8452 12.4 7.2028 7.70119 6.7044 15.2879 0.722586 0.498392 0.255543 0.238246
0.000438959 13.0291 13.748 12.3101 7.15055 7.64627 6.65482 15.1258 0.718972 0.495725 0.253545 0.236071
0.000451383 12.9361 13.6515 12.2207 7.09861 7.59168 6.60554 14.965 0.715374 0.493074 0.251564 0.233912
0.000464159 12.8436 13.5554 12.1318 7.04698 7.53742 6.55654 14.8056 0.711792 0.490439 0.2496 0.231769
