9.72476e-05 3.63534 3.93919 3.33149 1.34688 1.50093 1.19283 6.061 0.303849 0.154049 0.0618544 0.0539357
0.0001 3.61499 3.91857 3.31141 1.33946 1.49334 1.18558 6.01215 0.303579 0.153878 0.0615468 0.0535415
0.00010283 3.59501 3.89832 3.2917 1.33217 1.48588 1.17847 5.9636 0.303309 0.153709 0.0612421 0.0531493
0.000105741 3.5766 3.87964 3.27356 1.32546 1.479 1.17192 5.91535 0.303042 0.153542 0.0609403 0.0527592
0.000108734 3.55599 3.85876 3.25321 1.31795 1.47133 1.16457 5.8674 0.302775 0.153378 0.0606414 0.0523709
0.000111811 3.53549 3.838 3.23298 1.31048 1.46369 1.15726 5.81974 0.302511 0.153216 0.0603455 0.0519848
0.000114976 3.51509 3.81733 3.21284 1.30305 1.4561 1.14999 5.77238 0.302247 0.153056 0.0600525 0.0516006
0.00011823 3.49479 3.79678 3.19281 1.29565 1.44855 1.14275 5.72532 0.301985 0.152899 0.0597625 0.0512184
0.000121576 3.4746 3.77632 3.17287 1.2883 1.44104 1.13556 5.67854 0.301725 0.152744 0.0594753 0.0508381
0.000125017 3.45451 3.75597 3.15304 1.28099 1.43358 1.12839 5.63205 0.301466 0.152592 0.0591912 0.0504598
0.000128556 3.43452 3.73572 3.13331 1.27371 1.42615 1.12127 5.58586 0.301208 0.152441 0.0589099 0.0500835
0.000132194 3.41463 3.71558 3.11368 1.26647 1.41877 1.11418 5.53994 0.300951 0.152294 0.0586316 0.0497092
0.000135936 3.39485 3.69554 3.09415 1.25928 1.41142 1.10713 5.49432 0.300696 0.152148 0.0583562 0.0493368
0.000139783 3.37516 3.6756 3.07472 1.25211 1.40412 1.10011 5.44898 0.300442 0.152005 0.0580838 0.0489662
0.000143739 3.35557 3.65576 3.05539 1.24499 1.39686 1.09313 5.40391 0.300189 0.151864 0.0578143 0.0485977
0.000147808 3.33609 3.63603 3.03615 1.23791 1.38964 1.08619 5.35914 0.299937 0.151725 0.0575477 0.048231
0.000151991 3.3167 3.61639 3.01702 1.23087 1.38245 1.07928 5.31464 0.299687 0.151588 0.0572842 0.0478663
0.000156293 3.29742 3.59685 2.99798 1.22386 1.37531 1.0724 5.27042 0.299438 0.151454 0.0570235 0.0475035
0.000160717 3.27823 3.57742 2.97904 1.21689 1.36821 1.06557 5.22648 0.299189 0.151322 0.0567658 0.0471426
0.000165265 3.25913 3.55808 2.96019 1.20996 1.36115 1.05876 5.18281 0.298942 0.151193 0.0565111 0.0467836
0.000169943 3.24014 3.53884 2.94145 1.20306 1.35413 1.052 5.13941 0.298696 0.151065 0.0562593 0.0464265
0.000174753 3.22125 3.5197 2.92279 1.1962 1.34714 1.04526 5.09629 0.298451 0.15094 0.0560105 0.0460713
0.000179699 3.20244 3.50065 2.90424 1.18938 1.3402 1.03857 5.05344 0.298207 0.150817 0.0557646 0.0457179
0.000184785 3.18374 3.48171 2.88578 1.1826 1.33329 1.0319 5.01086 0.297964 0.150696 0.0555218 0.0453664
0.000190015 3.16513 3.46286 2.86741 1.17585 1.32643 1.02527 4.96855 0.297722 0.150577 0.0552818 0.0450168
0.000195393 3.14662 3.4441 2.84914 1.16914 1.3196 1.01868 4.9265 0.297481 0.15046 0.0550448 0.044669
0.000200923 3.1282 3.42545 2.83096 1.16247 1.31281 1.01212 4.88472 0.297241 0.150346 0.0548108 0.0443231
0.00020661 3.10988 3.40688 2.81288 1.15583 1.30606 1.00559 4.84321 0.297002 0.150234 0.0545798 0.043979
0.000212458 3.09165 3.38842 2.79489 1.14923 1.29935 0.999103 4.80195 0.296763 0.150124 0.0543517 0.0436367
0.000218471 3.07352 3.37004 2.77699 1.14266 1.29268 0.992645 4.76096 0.296525 0.150016 0.0541267 0.0432964
0.000224655 3.05548 3.35177 2.75919 1.13613 1.28604 0.986221 4.72023 0.296288 0.14991 0.0539047 0.0429578
0.000231013 3.03753 3.33358 2.74148 1.12964 1.27944 0.97983 4.67976 0.296052 0.149806 0.0536855 0.042621
0.000237551 3.01968 3.31549 2.72386 1.12318 1.27288 0.973473 4.63954 0.295816 0.149704 0.0534695 0.042286
0.000244275 3.00191 3.29749 2.70633 1.11675 1.26636 0.967148 4.59958 0.295581 0.149605 0.0532563 0.0419528
0.000251189 2.98424 3.27959 2.68889 1.11036 1.25987 0.960858 4.55988 0.295347 0.149507 0.0530462 0.0416215
